date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,titre,acheteur,pays_execution,type_notice,justification,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-08-18,7.5,10.0,5.0,contacter,court_terme,"Resilient, Inclusive and Sustainable Enterprise Program for Results",,UKR,Projet BM (Active),"Projet BM Active approuve le 2025-09-12 (88 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P512238,https://projects.worldbank.org/en/projects-operations/project-detail/P512238,,2025-09-12,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,court_terme,"Turkmenistan One Health for Pandemic Prevention, Food Systems Resilience, and Ecosystem Health","Ministry of Environmental Protection,Ministry of Health and Medical Industry,State Veterinary Service",TKM,Projet BM (Active),"Projet BM Active approuve le 2025-09-11 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P512354,https://projects.worldbank.org/en/projects-operations/project-detail/P512354,2027-12-31,2025-09-11,nouveau,2026-08-13
2026-08-18,8.5,10.0,7.0,contacter,court_terme,Supporting Reconstruction through Smart Fiscal Governance (SURGE),,UKR,Projet BM (Active),"Projet BM Active approuve le 2025-09-11 (247 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P512209,https://projects.worldbank.org/en/projects-operations/project-detail/P512209,,2025-09-11,nouveau,2026-08-13
2026-08-18,5.2,4.4,6.0,surveiller,court_terme,Digital Zambia Acceleration Project (DZAP),Smart Zambia Institute,ZMB,Projet BM (Active),"Projet BM Active approuve le 2025-09-11 (100 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P505094,https://projects.worldbank.org/en/projects-operations/project-detail/P505094,2030-10-31,2025-09-11,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,court_terme,Resilient and Strategic Transport Operational Enhancement Project in Malawi,"Ministry of Transport and Public Works,Roads Authority",MWI,Projet BM (Active),"Projet BM Active approuve le 2025-09-04 (65 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P500625,https://projects.worldbank.org/en/projects-operations/project-detail/P500625,2030-12-31,2025-09-04,nouveau,2026-08-13
2026-08-18,5.7,4.4,7.0,surveiller,court_terme,Uganda Strengthening Public Investment and Asset Management for Growth and Resilience Operation (PIM Plus),"Ministry of Finance, Planning & Economic Development,National Planning Authority",UGA,Projet BM (Active),"Projet BM Active approuve le 2025-09-03 (200 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511206,https://projects.worldbank.org/en/projects-operations/project-detail/P511206,2031-09-30,2025-09-03,nouveau,2026-08-13
2026-08-18,3.7,4.4,3.0,ignorer,court_terme,Comoros Second Fiscal Management and Resilient Growth Development Policy Financing,"Ministère des Finances, du Budget et du Secteur Bancaire / Ministry of Finance, Budget and Banking Sector",COM,Projet BM (Active),"Projet BM Active approuve le 2025-08-29 (20 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P181269,https://projects.worldbank.org/en/projects-operations/project-detail/P181269,2027-02-26,2025-08-29,nouveau,2026-08-13
2026-08-18,4.4,6.8,2.0,ignorer,court_terme,Getting Results: Access and Delivery of quality Education Services and System Transformation in Punjab Project,School Education Department,PAK,Projet BM (Active),"Projet BM Active approuve le 2025-08-22 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508940,https://projects.worldbank.org/en/projects-operations/project-detail/P508940,2029-04-30,2025-08-22,nouveau,2026-08-13
2026-08-18,5.4,6.8,4.0,surveiller,court_terme,Adaptive Safety Nets and Economic Inclusion Project,,CMR,Projet BM (Active),"Projet BM Active approuve le 2025-08-18 (39 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P510425,https://projects.worldbank.org/en/projects-operations/project-detail/P510425,,2025-08-18,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Malawi Foundational Learning Program for Results,"Ministry of Basic and Secondary Education,Ministry of Finance and Economic Affairs",MWI,Projet BM (Active),"Projet BM Active approuve le 2025-08-11 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507745,https://projects.worldbank.org/en/projects-operations/project-detail/P507745,2029-12-31,2025-08-11,nouveau,2026-08-13
2026-08-18,8.0,10.0,6.0,contacter,indetermine,Second Somalia Economic Resilience Development Policy Financing,Ministry of Finance,SOM,Projet BM (Active),"Projet BM Active approuve le 2025-08-07 (125 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506857,https://projects.worldbank.org/en/projects-operations/project-detail/P506857,2026-12-31,2025-08-07,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,First Competitive and Inclusive Tajikistan DPO,Ministry of Finance,TJK,Projet BM (Active),"Projet BM Active approuve le 2025-08-07 (50 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P501015,https://projects.worldbank.org/en/projects-operations/project-detail/P501015,2026-12-31,2025-08-07,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Solutions for the Internally Displaced and Host Communities Project,The Federal Ministry of Budget and Economic Planning,NGA,Projet BM (Active),"Projet BM Active approuve le 2025-08-07 (300 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P181248,https://projects.worldbank.org/en/projects-operations/project-detail/P181248,2030-07-30,2025-08-07,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,Emergency Response and Nafa Program Support Project,,GIN,Projet BM (Active),"Projet BM Active approuve le 2025-08-04 (50 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509415,https://projects.worldbank.org/en/projects-operations/project-detail/P509415,,2025-08-04,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Burkina Faso Contingent Emergency Response Project (CERP),DGCOOP,BFA,Projet BM (Active),"Projet BM Active approuve le 2025-08-02 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509526,https://projects.worldbank.org/en/projects-operations/project-detail/P509526,2031-06-30,2025-08-02,nouveau,2026-08-13
2026-08-18,5.7,4.4,7.0,surveiller,indetermine,Accelerating Sustainable and Clean Energy Access Transformation in Zambia,"Ministry of Energy,Rural Electrification Authority",ZMB,Projet BM (Active),"Projet BM Active approuve le 2025-07-28 (200 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507635,https://projects.worldbank.org/en/projects-operations/project-detail/P507635,2030-06-28,2025-07-28,nouveau,2026-08-13
2026-08-18,6.9,6.8,7.0,contacter,indetermine,Accelerating Sustainable and Clean Energy Access Transformation in Ethiopia,"Ethiopia Electric Utility,Ministry of Water and Energy",ETH,Projet BM (Active),"Projet BM Active approuve le 2025-07-28 (400 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506061,https://projects.worldbank.org/en/projects-operations/project-detail/P506061,2030-12-31,2025-07-28,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,CAR Inclusive and Resilient Cities Project,,CAF,Projet BM (Active),"Projet BM Active approuve le 2025-07-22 (70 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511373,https://projects.worldbank.org/en/projects-operations/project-detail/P511373,,2025-07-22,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Second Real Estate Registration Project,"Ministry of Finance,Palestinian Land Authority,Palestinian Land and Water Settlement Commission",PSE,Projet BM (Active),"Projet BM Active approuve le 2025-07-15 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507514,https://projects.worldbank.org/en/projects-operations/project-detail/P507514,2030-09-30,2025-07-15,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Improving Inclusion of Vulnerable Children with Disabilities Project,National Agency for Persons with Disabilities (ANPH),DJI,Projet BM (Active),"Projet BM Active approuve le 2025-07-11 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P180999,https://projects.worldbank.org/en/projects-operations/project-detail/P180999,2028-06-30,2025-07-11,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Preparation of Resilient Projects to Advance Recovery of Ukraine (PREPARE Ukraine),"Ministry of Economy,PPP Agency",UKR,Projet BM (Active),"Projet BM Active approuve le 2025-07-08 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P508490,https://projects.worldbank.org/en/projects-operations/project-detail/P508490,2030-06-30,2025-07-08,nouveau,2026-08-13
2026-08-18,7.4,6.8,8.0,contacter,indetermine,Second Sustainable and Inclusive Growth Development Policy Operation,Ministry of Finance,ETH,Projet BM (Active),"Projet BM Active approuve le 2025-07-03 (1000 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P506352,https://projects.worldbank.org/en/projects-operations/project-detail/P506352,2027-12-31,2025-07-03,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Ecosystem-Based Restoration Approach for Nyungwe-Ruhango Corridor Project,Rwanda Environment Management Authority (REMA),RWA,Projet BM (Active),"Projet BM Active approuve le 2025-07-02 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507271,https://projects.worldbank.org/en/projects-operations/project-detail/P507271,2030-05-31,2025-07-02,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Lifting Education Access and Resilience in times of Need in Ukraine Program,,UKR,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (5 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P512263,https://projects.worldbank.org/en/projects-operations/project-detail/P512263,,2025-06-30,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,"Côte d'Ivoire Health, Nutrition, and Early Childhood Development Program",,CIV,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (79 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511756,https://projects.worldbank.org/en/projects-operations/project-detail/P511756,,2025-06-30,nouveau,2026-08-13
2026-08-18,5.2,4.4,6.0,surveiller,indetermine,Guinea Electricity Access Scale Up Project-Phase 2,"Electricite de Guinée (EDG),Ministry of Energy Hydrolics and Hydrocarbons (MEHH)",GIN,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (132 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511453,https://projects.worldbank.org/en/projects-operations/project-detail/P511453,2030-06-30,2025-06-30,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Djibouti - Contingent Emergency Response Project,Africa Disaster Risk Financing Programme (ADRiFi) PIU,DJI,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509082,https://projects.worldbank.org/en/projects-operations/project-detail/P509082,2031-07-31,2025-06-30,nouveau,2026-08-13
2026-08-18,4.4,6.8,2.0,ignorer,indetermine,System Transformation of Early Education Project - Balochistan,School Education Department,PAK,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P507717,https://projects.worldbank.org/en/projects-operations/project-detail/P507717,2029-06-30,2025-06-30,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Supporting Livelihoods and Socio-Economic Integration of Vulnerable Groups in Tajikistan,National Social Investment Fund of Tajikistan (NSIFT),TJK,Projet BM (Active),"Projet BM Active approuve le 2025-06-30 (3 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P178486,https://projects.worldbank.org/en/projects-operations/project-detail/P178486,2028-12-31,2025-06-30,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Burundi Transport Resilience Project,,BDI,Projet BM (Active),"Projet BM Active approuve le 2025-06-28 (5 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511699,https://projects.worldbank.org/en/projects-operations/project-detail/P511699,,2025-06-28,nouveau,2026-08-13
2026-08-18,4.7,4.4,5.0,surveiller,indetermine,"Senegal Jobs, Economic Transformation & Recovery Program",,SEN,Projet BM (Active),"Projet BM Active approuve le 2025-06-28 (65 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P510996,https://projects.worldbank.org/en/projects-operations/project-detail/P510996,,2025-06-28,nouveau,2026-08-13
2026-08-18,6.0,10.0,2.0,surveiller,indetermine,Mali Contingent Emergency Response Project (CERP),"Ministry of Urban, Housing, Land, Regional Planning, and Population / Bamako Urban Resilience Project",MLI,Projet BM (Active),"Projet BM Active approuve le 2025-06-28 (montant n.c.). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P509504,https://projects.worldbank.org/en/projects-operations/project-detail/P509504,2031-06-30,2025-06-28,nouveau,2026-08-13
2026-08-18,5.4,6.8,4.0,surveiller,indetermine,Integrated Flood Resilience and Adaptation Project,,PAK,Projet BM (Active),"Projet BM Active approuve le 2025-06-27 (32 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P512048,https://projects.worldbank.org/en/projects-operations/project-detail/P512048,,2025-06-27,nouveau,2026-08-13
2026-08-18,3.2,4.4,2.0,ignorer,indetermine,Senegal Energy Access Scale Up Project,,SEN,Projet BM (Active),"Projet BM Active approuve le 2025-06-27 (6 M USD). Signal AMONT : deploiement a venir en amont de l'appel d'offres. Cible : le titulaire qui executera, pas l'agence.",BMP-P511965,https://projects.worldbank.org/en/projects-operations/project-detail/P511965,,2025-06-27,nouveau,2026-08-13
