date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,niveau_opportunite_amarante,titre,acheteur,pays_execution,pays_acheteur,type_client,type_mobilite,profil_personnes_exposees,duree_estimee,accessibilite_commerciale,securite_existante_detectee,profils_acteurs_probables,cible_commerciale_reelle,justification,confiance,modele,raffine,divergence,type_notice,phase,secteur,client,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,GAM Solid Waste Crisis Response,Greater Amman Municipality (GAM),JOR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"entreprise de gestion des déchets solides, fournisseur d'équipements de collecte et traitement, opérateur local de services municipaux",Client maitre d'ouvrage : Greater Amman Municipality (GAM). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Marché municipal de gestion de crise des déchets solides à Amman : acheteur local (Greater Amman Municipality), aucune indication de déploiement de personnel étranger, aucune mobilité terrain multi-sites ou en zone à risque, aucune mention de sécurité ou d'escorte. Besoin probable limité à fourniture d'équipements ou services de collecte/traitement gérés localement.",0.85,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,Greater Amman Municipality (GAM),47981-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,GAM Solid Waste Crisis Response,Greater Amman Municipality (GAM),JOR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"entreprise de gestion des déchets solides, fournisseur d'équipements de collecte et traitement, opérateur local de services municipaux",Client maitre d'ouvrage : Greater Amman Municipality (GAM). Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis de gestion de crise des déchets solides d'une municipalité locale (Greater Amman Municipality). Aucune indication de déploiement de personnel étranger, de mobilité terrain significative ou de besoin d'escorte/protection rapprochée. Il s'agit probablement d'un appel d'offres pour fourniture d'équipements ou services de gestion des déchets, pas d'une mission opérationnelle avec personnel expatrié exposé.",0.85,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Greater Amman Municipality (GAM),47981-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,VISP:OSHEE COVID Crisis Response,OSHEE - Albania Energy Company,ALB,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,,Client maitre d'ouvrage : OSHEE - Albania Energy Company. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis générique de crise COVID d'une entreprise énergétique d'État albanaise, sans indication de déploiement physique de personnel étranger, de mobilité terrain, ni de conditions d'exécution à risque. Aucun signal d'escorte, protection rapprochée ou sécurisation de déplacement. Marché d'État local, probablement verrouillé.",0.75,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Power and Energy,OSHEE - Albania Energy Company,52360-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,CML 2: Sustainable Urban Transport,National Authority of Tunnels,EGY,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,,Client maitre d'ouvrage : National Authority of Tunnels. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis de préqualification pour un appel d'offres d'infrastructure de transport urbain durable en Égypte. Aucune indication de déploiement physique de personnel étranger, de mobilité terrain, ou de besoin de sûreté opérationnelle. L'acheteur est une autorité égyptienne locale (National Authority of Tunnels), et le marché concerne probablement des études, des conceptions ou des fournitures d'équipements, pas une présence terrain prolongée exposée à des risques.",0.85,claude-haiku-4-5-20251001,False,False,Prequalification,amont,Infra TMEA,National Authority of Tunnels,47825-prequalifica-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,CML 2: Sustainable Urban Transport,National Authority of Tunnels,EGY,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"Bureau d'études en transport urbain et mobilité, Fournisseur d'équipements de transport (bus, infrastructure de transit), Consortium d'ingénierie spécialisé en projets de transport durable",Client maitre d'ouvrage : National Authority of Tunnels. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis cadre générique pour un projet de transport urbain durable en Égypte. Aucune indication de déploiement de personnel étranger sur le terrain, de mobilité multi-sites, ou de besoin d'escorte/protection rapprochée. L'acheteur est une autorité égyptienne locale (National Authority of Tunnels), et le marché porte probablement sur la conception, l'étude ou la fourniture d'équipements, pas sur une assistance technique résidente ou mobile.",0.75,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Infra TMEA,National Authority of Tunnels,47825-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,Gaziantep Solar Project,Gaziantep Metropolitan Municipality,TUR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"bureau d'études en énergie solaire ou renouvelable, consortium d'ingénierie électrique et photovoltaïque, fournisseur d'équipements solaires avec intégration technique",Client maitre d'ouvrage : Gaziantep Metropolitan Municipality. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"L'acheteur est une municipalité turque (Gaziantep) pour un projet solaire en Turquie, pays classé à risque modéré mais stable pour ce type d'infrastructure. La description est quasi vide, sans indication de déploiement terrain mobile, de personnel international exposé ou de zones à risque élevé. La Turquie dispose de ses propres dispositifs de sécurité publique et un projet d'énergie solaire municipal n'implique pas de profil de risque justifiant une prestation opérationnelle de sûreté privée.",0.3,claude-sonnet-4-6,True,True,Avis,tender,Power and Energy,Gaziantep Metropolitan Municipality,51857-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,Meghri BCP Modernisation,State Revenue Committee,ARM,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"fournisseur d'équipements de transport ou de modernisation d'infrastructure frontalière, entreprise de génie civil ou d'infrastructure",Client maitre d'ouvrage : State Revenue Committee. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Avis de modernisation d'un poste de contrôle frontalier (Meghri BCP) classé en secteur Transport, sans mention de déploiement de personnel étranger, de mobilité terrain, ou de besoin de sécurité opérationnelle. Il s'agit probablement d'un marché de fourniture d'équipements ou de travaux d'infrastructure, géré en interne par l'administration arménienne. Aucun signal d'escorte, protection rapprochée ou sécurisation de déplacements.",0.85,claude-haiku-4-5-20251001,False,False,Avis,tender,Transport,State Revenue Committee,50310-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,Gaziantep Solar Project,Gaziantep Metropolitan Municipality,TUR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"développeur de projet solaire ou énergétique, bureau d'études en ingénierie électrique ou énergétique, fournisseur d'équipements photovoltaïques",Client maitre d'ouvrage : Gaziantep Metropolitan Municipality. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"L'avis concerne un projet solaire porté par une municipalité turque en Turquie, pays à risque sécuritaire modéré et doté d'un cadre institutionnel stable. La description est quasi vide, sans indication de déploiement de personnel international, de mobilité terrain notable ou de besoin de protection physique. Aucun signal d'opportunité opérationnelle pour des prestations d'escorte ou de protection rapprochée.",0.35,claude-sonnet-4-6,True,True,Avis general de passation,amont,Power and Energy,Gaziantep Metropolitan Municipality,51857-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.9,0.9,1.0,ignorer,indetermine,faible,Horezm Solid Waste project,State Committee for Ecology and Environmental Protection,UZB,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"fournisseur d'équipements de gestion des déchets solides, entreprise de génie civil spécialisée en infrastructure municipale, opérateur local ou régional de traitement des déchets",Client maitre d'ouvrage : State Committee for Ecology and Environmental Protection. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis de marché pour infrastructure municipale de gestion des déchets solides en Ouzbékistan. Acheteur local (administration d'État), absence totale d'indication de déploiement de personnel international, de mobilité terrain ou de risque sécurité. Marché orienté vers fourniture d'équipements ou travaux de génie civil, non vers assistance technique avec présence physique régulière. Aucun besoin opérationnel de sûreté (escorte, CPO, véhicule blindé) identifiable.",0.85,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,State Committee for Ecology and Environmental Protection,50697-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.7,0.4,1.0,ignorer,indetermine,,Semey Water,GKP Semey Vodokanal,KAZ,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"entreprise de génie civil ou d'ingénierie hydraulique, fournisseur d'équipements de traitement d'eau, consortium d'infrastructure municipale",Client maitre d'ouvrage : GKP Semey Vodokanal. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Acheteur local (GKP Semey Vodokanal est une administration municipale kazakhe de gestion de l'eau). Appel d'offres portant sur infrastructure municipale et environnementale, sans indication de déploiement de personnel étranger, de mobilité terrain, ni de risque sécurité. Aucun signal de présence physique régulière d'expatriés ou d'experts internationaux. Besoin probable : fourniture d'équipements ou travaux de génie civil, pas escorte ou protection rapprochée.",0.92,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,GKP Semey Vodokanal,47458-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,0.7,0.4,1.0,ignorer,indetermine,faible,GrCF - Batumi Bus,Batumi Bus Company,GEO,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"constructeur ou fournisseur de véhicules de transport urbain, opérateur de maintenance de flotte de bus",Client maitre d'ouvrage : Batumi Bus Company. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Batumi Bus Company est un opérateur municipal de transport urbain en Géorgie. L'avis concerne probablement l'acquisition ou la maintenance de bus urbains, activité purement logistique et opérationnelle sans déploiement de personnel étranger en zone à risque. Aucun besoin d'escorte, de protection rapprochée ou de sécurisation de déplacements terrain n'est identifiable.",0.85,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Batumi Bus Company,48104-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
